SalesOrderID|OrderDate|Status|SubTotal|TaxAmt|Freight|TotalDue
44066|2011-07-30 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44067|2011-07-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44068|2011-07-31 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44069|2011-07-31 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44070|2011-07-31 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44071|2011-07-31 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44072|2011-07-31 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44073|2011-07-31 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44074|2011-08-01 00:00:00|5|844,1043|80,9856|25,308|950,3979
44075|2011-08-01 00:00:00|5|26447,022|2538,7545|793,3608|29779,1373
44076|2011-08-01 00:00:00|5|4079,988|391,6788|122,3996|4594,0664
44077|2011-08-01 00:00:00|5|6105,3293|584,8735|182,773|6872,9758
44078|2011-08-01 00:00:00|5|28045,3358|2702,18|844,4313|31591,9471
44079|2011-08-01 00:00:00|5|25706,4831|2467,5891|771,1216|28945,1938
44080|2011-08-01 00:00:00|5|11,4|0,988|0,3088|12,6968
44081|2011-08-01 00:00:00|5|37536,9632|3611,562|1128,6131|42277,1383
44082|2011-08-01 00:00:00|5|2039,994|195,8394|61,1998|2297,0332
44083|2011-08-01 00:00:00|5|1362,3067|130,1463|40,6707|1533,1237
44084|2011-08-01 00:00:00|5|8129,976|780,4777|243,8993|9154,353
44085|2011-08-01 00:00:00|5|20644,2343|1981,2698|619,1468|23244,6509
44086|2011-08-01 00:00:00|5|73761,5266|7108,6377|2221,4493|83091,6136
44087|2011-08-01 00:00:00|5|5007,72|482,6446|150,8264|5641,191
44088|2011-08-01 00:00:00|5|419,4589|40,2681|12,5838|472,3108
44089|2011-08-01 00:00:00|5|2097,2945|201,3403|62,9188|2361,5536
44090|2011-08-01 00:00:00|5|6654,7023|634,7888|198,3715|7487,8626
44091|2011-08-01 00:00:00|5|4492,7043|429,1119|134,0975|5055,9137
44092|2011-08-01 00:00:00|5|4075,0341|393,8955|123,0923|4592,0219
44093|2011-08-01 00:00:00|5|10680,7251|1021,8926|319,3414|12021,9591
44094|2011-08-01 00:00:00|5|4079,988|391,6788|122,3996|4594,0664
44095|2011-08-01 00:00:00|5|42341,075|4074,613|1273,3166|47689,0046
44096|2011-08-01 00:00:00|5|8129,976|780,4777|243,8993|9154,353
44097|2011-08-01 00:00:00|5|6035,8246|579,2061|181,0019|6796,0326
44098|2011-08-01 00:00:00|5|16369,1545|1571,28|491,025|18431,4595
44099|2011-08-01 00:00:00|5|12499,4471|1199,6777|374,8993|14074,0241
44100|2011-08-01 00:00:00|5|81164,2329|7884,6612|2463,9566|91512,8507
44101|2011-08-01 00:00:00|5|9794,6422|941,2667|294,1458|11030,0547
44102|2011-08-01 00:00:00|5|3513,9448|336,5312|105,166|3955,642
44103|2011-08-01 00:00:00|5|3814,3435|365,811|114,3159|4294,4704
44104|2011-08-01 00:00:00|5|4079,988|391,6788|122,3996|4594,0664
44105|2011-08-01 00:00:00|5|6101,382|585,6263|183,0082|6870,0165
44106|2011-08-01 00:00:00|5|419,4589|40,2681|12,5838|472,3108
44107|2011-08-01 00:00:00|5|16185,4292|1555,4136|486,0668|18226,9096
44108|2011-08-01 00:00:00|5|2169,0469|208,2285|65,0714|2442,3468
44109|2011-08-01 00:00:00|5|13837,0855|1329,5349|415,4797|15582,1001
44110|2011-08-01 00:00:00|5|16667,3077|1600,6864|500,2145|18768,2086
44111|2011-08-01 00:00:00|5|11641,3209|1117,861|349,3315|13108,5134
44112|2011-08-01 00:00:00|5|32444,904|3114,7108|973,3471|36532,9619
44113|2011-08-01 00:00:00|5|40510,3042|3894,0507|1216,8909|45621,2458
44114|2011-08-01 00:00:00|5|33478,9114|3221,1056|1006,5955|37706,6125
44115|2011-08-01 00:00:00|5|66848,3878|6434,5384|2010,7932|75293,7194
44116|2011-08-01 00:00:00|5|20351,34|1953,6222|610,507|22915,4692
44117|2011-08-01 00:00:00|5|12907,7717|1241,5408|387,9815|14537,294
44118|2011-08-01 00:00:00|5|3427,4236|329,0327|102,8227|3859,279
44119|2011-08-01 00:00:00|5|49096,1075|4709,9034|1471,8448|55277,8557
44120|2011-08-01 00:00:00|5|26967,1293|2597,0004|811,5626|30375,6923
44121|2011-08-01 00:00:00|5|64713,9547|6232,6603|1947,7063|72894,3213
44122|2011-08-01 00:00:00|5|4064,988|390,2388|121,9496|4577,1764
44123|2011-08-01 00:00:00|5|874,794|83,9802|26,2438|985,018
44124|2011-08-01 00:00:00|5|15439,0357|1484,4652|463,8954|17387,3963
44125|2011-08-01 00:00:00|5|2604,0653|249,845|78,0766|2931,9869
44126|2011-08-01 00:00:00|5|14263,458|1369,026|427,8206|16060,3046
44127|2011-08-01 00:00:00|5|91014,7853|8770,4397|2740,7624|102525,9874
44128|2011-08-01 00:00:00|5|18542,1726|1777,1149|555,3484|20874,6359
44129|2011-08-01 00:00:00|5|55699,8037|5352,7901|1672,7469|62725,3407
44130|2011-08-01 00:00:00|5|35410,9983|3406,4582|1064,5182|39881,9747
44131|2011-08-01 00:00:00|5|20514,2859|1966,5222|614,5382|23095,3463
44132|2011-08-01 00:00:00|5|4049,988|388,7988|121,4996|4560,2864
44133|2011-08-01 00:00:00|5|25686,5186|2468,9735|771,5542|28927,0463
44134|2011-08-01 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44135|2011-08-01 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44136|2011-08-01 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44137|2011-08-01 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44138|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44139|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44140|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44141|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44142|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44143|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44144|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44145|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44146|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44147|2011-08-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44148|2011-08-03 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44149|2011-08-03 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44150|2011-08-03 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44151|2011-08-03 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44152|2011-08-04 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44153|2011-08-04 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44154|2011-08-04 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44155|2011-08-04 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44156|2011-08-04 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44157|2011-08-04 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44158|2011-08-05 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44159|2011-08-05 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44160|2011-08-05 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44161|2011-08-06 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44162|2011-08-06 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44163|2011-08-06 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44164|2011-08-06 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44165|2011-08-06 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44166|2011-08-06 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44167|2011-08-06 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44168|2011-08-07 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44169|2011-08-07 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44170|2011-08-07 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44171|2011-08-07 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44172|2011-08-07 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44173|2011-08-08 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44174|2011-08-08 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44175|2011-08-08 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44176|2011-08-09 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44177|2011-08-09 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44178|2011-08-09 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44179|2011-08-09 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44180|2011-08-09 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44181|2011-08-09 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44182|2011-08-09 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44183|2011-08-10 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44184|2011-08-10 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44185|2011-08-10 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44186|2011-08-12 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44187|2011-08-12 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44188|2011-08-13 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44189|2011-08-13 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44190|2011-08-13 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44191|2011-08-13 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44192|2011-08-14 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44193|2011-08-14 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44194|2011-08-14 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44195|2011-08-14 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44196|2011-08-14 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44197|2011-08-15 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44198|2011-08-15 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44199|2011-08-15 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44200|2011-08-15 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44201|2011-08-16 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44202|2011-08-16 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44203|2011-08-16 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44204|2011-08-16 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44205|2011-08-16 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44206|2011-08-17 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44207|2011-08-17 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44208|2011-08-17 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44209|2011-08-17 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44210|2011-08-18 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44211|2011-08-18 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44212|2011-08-18 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44213|2011-08-18 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44214|2011-08-18 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44215|2011-08-19 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44216|2011-08-19 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44217|2011-08-19 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44218|2011-08-19 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44219|2011-08-19 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44220|2011-08-19 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44221|2011-08-19 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44222|2011-08-19 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44223|2011-08-20 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44224|2011-08-20 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44225|2011-08-21 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44226|2011-08-21 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44227|2011-08-21 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44228|2011-08-21 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44229|2011-08-21 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44230|2011-08-21 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44231|2011-08-21 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44232|2011-08-21 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44233|2011-08-22 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44234|2011-08-22 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44235|2011-08-22 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44236|2011-08-22 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44237|2011-08-22 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44238|2011-08-22 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44239|2011-08-23 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44240|2011-08-23 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44241|2011-08-23 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44242|2011-08-23 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44243|2011-08-23 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44244|2011-08-23 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44245|2011-08-23 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44246|2011-08-24 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44247|2011-08-24 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44248|2011-08-24 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44249|2011-08-25 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44250|2011-08-25 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44251|2011-08-25 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44252|2011-08-26 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44253|2011-08-26 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44254|2011-08-26 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44255|2011-08-26 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44256|2011-08-26 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44257|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44258|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44259|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44260|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44261|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44262|2011-08-27 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44263|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44264|2011-08-27 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44265|2011-08-27 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44266|2011-08-27 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44267|2011-08-28 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44268|2011-08-28 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44269|2011-08-29 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44270|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44271|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44272|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44273|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44274|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44275|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44276|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44277|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44278|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44279|2011-08-30 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44280|2011-08-31 00:00:00|5|57,6808|4,999|1,5622|64,242
44281|2011-08-31 00:00:00|5|419,4589|40,2681|12,5838|472,3108
44282|2011-08-31 00:00:00|5|40341,1056|3880,2722|1212,5851|45433,9629
44283|2011-08-31 00:00:00|5|43749,2686|4227,3062|1321,0332|49297,608
44284|2011-08-31 00:00:00|5|87867,8426|8429,9843|2634,3701|98932,197
44285|2011-08-31 00:00:00|5|57739,7358|5560,3534|1737,6104|65037,6996
44286|2011-08-31 00:00:00|5|5538,5094|531,6969|166,1553|6236,3616
44287|2011-08-31 00:00:00|5|16292,052|1563,8774|488,7117|18344,6411
44288|2011-08-31 00:00:00|5|43803,1432|4223,3908|1319,8096|49346,3436
44289|2011-08-31 00:00:00|5|4082,088|391,7208|122,4128|4596,2216
44290|2011-08-31 00:00:00|5|3846,8825|369,3007|115,4065|4331,5897
44291|2011-08-31 00:00:00|5|4509,8996|444,9768|139,0552|5093,9316
44292|2011-08-31 00:00:00|5|3432,6101|329,4822|102,9632|3865,0555
44293|2011-08-31 00:00:00|5|23983,6988|2302,037|719,3866|27005,1224
44294|2011-08-31 00:00:00|5|62068,8727|5966,681|1864,5878|69900,1415
44295|2011-08-31 00:00:00|5|9475,5306|909,0158|284,0674|10668,6138
44296|2011-08-31 00:00:00|5|32383,1098|3108,9064|971,5333|36463,5495
44297|2011-08-31 00:00:00|5|10231,4699|981,6471|306,7647|11519,8817
44298|2011-08-31 00:00:00|5|27666,4493|2656,7147|830,2234|31153,3874
44299|2011-08-31 00:00:00|5|31624,7504|3035,8574|948,7054|35609,3132
44300|2011-08-31 00:00:00|5|7802,8815|748,393|233,8728|8785,1473
44301|2011-08-31 00:00:00|5|29479,3877|2832,6003|885,1876|33197,1756
44302|2011-08-31 00:00:00|5|2146,962|206,1084|64,4089|2417,4793
44303|2011-08-31 00:00:00|5|5,7|0,494|0,1544|6,3484
44304|2011-08-31 00:00:00|5|37499,5521|3607,8761|1127,4613|42234,8895
44305|2011-08-31 00:00:00|5|18880,6522|1814,8608|567,144|21262,657
44306|2011-08-31 00:00:00|5|18648,607|1788,0473|558,7648|20995,4191
44307|2011-08-31 00:00:00|5|7758,1202|743,5092|232,3466|8733,976
44308|2011-08-31 00:00:00|5|12372,7773|1185,3141|370,4107|13928,5021
44309|2011-08-31 00:00:00|5|27612,424|2650,9602|828,4251|31091,8093
44310|2011-08-31 00:00:00|5|183,9382|18,1486|5,6714|207,7582
44311|2011-08-31 00:00:00|5|7349,9601|708,0939|221,2794|8279,3334
44312|2011-08-31 00:00:00|5|2097,2945|201,3403|62,9188|2361,5536
44313|2011-08-31 00:00:00|5|26037,0214|2503,8964|782,4676|29323,3854
44314|2011-08-31 00:00:00|5|42088,8187|4054,7426|1267,1071|47410,6684
44315|2011-08-31 00:00:00|5|2597,0295|248,9004|77,7814|2923,7113
44316|2011-08-31 00:00:00|5|3785,5031|363,3115|113,5348|4262,3494
44317|2011-08-31 00:00:00|5|33919,0748|3261,5788|1019,2434|38199,897
44318|2011-08-31 00:00:00|5|21090,7731|2025,9951|633,1235|23749,8917
44319|2011-08-31 00:00:00|5|34250,3603|3288,8663|1027,7707|38566,9973
44320|2011-08-31 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44321|2011-08-31 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44322|2011-08-31 00:00:00|5|699,0982|55,9279|17,4775|772,5036
44323|2011-08-31 00:00:00|5|3399,99|271,9992|84,9998|3756,989
44324|2011-09-01 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44325|2011-09-01 00:00:00|5|3374,99|269,9992|84,3748|3729,364
44326|2011-09-01 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44327|2011-09-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44328|2011-09-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44329|2011-09-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44330|2011-09-02 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44331|2011-09-03 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
44332|2011-09-03 00:00:00|5|3578,27|286,2616|89,4568|3953,9884
